,store,MAE,MAPE
0,1,273.30949773015215,0.06222379791484335
1,2,323.64620064400316,0.06975512568695216
2,3,524.323182801943,0.07496449532755577
3,4,1004.4010504645239,0.09626800079991052
4,5,333.660911766258,0.0777197795765419
5,6,321.0723580025344,0.0721959147622721
6,7,726.4996700802349,0.07076675868391714
7,8,613.8080592799814,0.09600168809199161
8,9,683.8718327702694,0.09344889616293602
9,10,560.970584353884,0.09289142572945468
10,11,585.5995038006756,0.07490241736432525
11,12,656.5874023437494,0.08454534679820924
12,13,832.6846890836143,0.14947288752416624
13,14,338.4579352301522,0.06445656959730024
14,15,437.9095755912164,0.06275531443532283
15,16,623.6059438344597,0.07765995883891225
16,17,408.47495249155526,0.06763358477680481
17,18,381.02063978040576,0.055993293453782386
18,19,471.52156355574334,0.07475854652784121
19,20,792.9616501266876,0.0868962268716109
20,21,431.6324099978882,0.07296956709580633
21,22,518.1957809860639,0.10283519098228881
22,23,370.9403241131754,0.07014596610010684
23,24,717.8779560810797,0.07801576096013671
24,25,779.8163270692579,0.0749616556521854
25,26,527.7962415540535,0.07725448928573031
26,27,867.62247941301,0.0992619449312254
27,28,311.5073308171447,0.07474715001397776
28,29,672.0391284839523,0.09082539438963617
29,30,434.0922785578543,0.11597952551246868
30,31,395.6589685388508,0.06843274905568204
31,32,359.32101192989825,0.08082701938007977
32,33,672.182472022803,0.08351324292931142
33,34,681.2095782305712,0.0779816451446274
34,35,1109.2158599028728,0.10305152181382769
35,36,1103.945668813342,0.10719541728682117
36,37,681.0395111908767,0.10009357868397077
37,38,447.19351113808966,0.07212447727471205
38,39,410.7640941722976,0.08977558527249091
39,40,360.840985272382,0.08590923029933288
40,41,555.4351641680753,0.1016650964457485
41,42,890.4747677364849,0.08798144815516298
42,43,442.2788481841225,0.07323402548831212
43,44,344.54011824324317,0.07479636856460856
44,45,454.40803156672257,0.08223601788359339
45,46,655.2109968855576,0.1261656140941702
46,47,572.673247466217,0.07737968080921226
47,48,237.5574852195951,0.07228600056004793
48,49,553.167797191722,0.07116100263746222
49,50,383.8682234480564,0.08649432062469917
50,51,535.0853700380063,0.07466129234293412
51,52,495.11644847972946,0.075167832048368
52,53,415.30068887246597,0.07937778726832598
53,54,490.53407411317517,0.06483503551836053
54,55,469.25587257178995,0.0981536864872847
55,56,659.9396774704375,0.07989739760601272
56,57,925.3842509501693,0.10562281308615386
57,58,830.7721442145264,0.11103613783107558
58,59,462.993203652873,0.09251195548674276
59,60,849.8412822001685,0.09195615922477857
60,61,688.054271801097,0.11341430342586542
61,62,412.81509976773674,0.06660038001382582
62,63,710.7963075380057,0.09353896507564934
63,64,694.214263091215,0.06120000870302599
64,65,316.8788600612328,0.06737784393207183
65,66,492.0194520692556,0.07645586632200436
66,67,768.2979439400344,0.09407031582831332
67,68,948.341968433275,0.10934086396127154
68,69,750.8093063766878,0.07984839868396593
69,70,488.55512299408724,0.07670077007587474
70,71,614.1039247255076,0.07441931848843183
71,72,394.6954840582773,0.08829238309952955
72,73,331.6285631334461,0.06904490531037374
73,74,597.678169869088,0.11010817366650703
74,75,479.50281091638476,0.07119080249914535
75,76,790.9022777660462,0.08909450571444952
76,77,648.0942514780405,0.08331467953209241
77,78,302.49189717060847,0.0809269117360564
78,79,526.5646444784625,0.08862431151703579
79,80,621.0271326013511,0.07895838657399416
80,81,614.6795687288842,0.07584387904114567
81,82,594.955183699324,0.06689417098376138
82,83,375.1750554265209,0.11005761794573175
83,84,1019.0493296030392,0.07781825293307806
84,85,508.7207939680215,0.06675255443731995
85,86,506.0173009923989,0.12168016361415458
86,87,387.0106498099658,0.06898668705470219
87,88,428.3247004328545,0.07306251051217816
88,89,385.6373258023652,0.06450590760599137
89,90,619.9504196579386,0.08024873241073395
90,91,427.60453837626727,0.0864084585720929
91,92,531.3997967694257,0.09192390898765611
92,93,436.61800570101275,0.07555800585484708
93,94,462.1607501055731,0.06284222384757236
94,95,487.8102763407928,0.07121965443419166
95,96,465.5569672455658,0.09112437050702822
96,97,538.9818280194249,0.07660898995594603
97,98,462.32239099450953,0.07829507707485629
98,99,506.9047191722973,0.09114933923547701
99,100,1028.675464527028,0.13349278818903182
100,101,754.3423115498299,0.09443705801524556
101,102,737.9970175253378,0.11605405147275627
102,103,421.09012088260187,0.08985600088224674
103,104,822.9724055109784,0.0768829290699437
104,105,450.85622096705976,0.08512689645314009
105,106,1092.8304080447613,0.11637060504890638
106,107,691.0886692356398,0.08857746475105564
107,108,898.9515149915533,0.07167055925473587
108,109,560.2110826646943,0.08148581697901118
109,110,369.84698321368217,0.08217720111978337
110,111,494.23419024493097,0.07265002089409729
111,112,603.3891733530402,0.09000836552400322
112,113,530.4738967483112,0.09564663890846074
113,114,415.3868573163005,0.08107285398461504
114,115,699.5054106841202,0.08487687917253679
115,116,439.5240445523636,0.06520538936756055
116,117,284.32769610430853,0.08235677755145068
117,118,954.658506651181,0.1060165504258935
118,119,353.08268449113194,0.062099132058994706
119,120,627.2631044130055,0.0906960410616032
120,121,344.1878695101357,0.09039611180030571
121,122,815.9898653252167,0.09661393003764025
122,123,481.6974701752525,0.06250548370811163
123,124,446.8609388196795,0.10644987323670184
124,125,1141.3813608530354,0.09106428826972258
125,126,524.7316564611486,0.10891306607141688
126,127,518.5648226351353,0.09528415039416922
127,128,719.6510636613169,0.08608290499707281
128,129,642.6005991342905,0.07889397411336006
129,130,439.93604835304023,0.08417698826772457
130,131,594.9368467588679,0.1260398307388466
131,132,680.5462679476343,0.0878567110228351
132,133,363.79736987964446,0.0768058455513462
133,134,268.88050306165525,0.06064660771462255
134,135,513.3907833614863,0.08323647718264078
135,136,535.4611684438345,0.08934093284877447
136,137,667.1911687077707,0.0908262168369833
137,138,467.5700287690027,0.06572806058091338
138,139,718.9068042652025,0.12591808257348058
139,140,499.89214263091145,0.06835044211057759
140,141,392.9785552153711,0.06995754160300549
141,142,289.4402053420611,0.06745012679028117
142,143,518.9969515413848,0.08245568081016122
143,144,608.4439928209451,0.08056570142861957
144,145,678.2928895692557,0.082440542224327
145,146,485.6173854518587,0.06213714184550205
146,147,570.7765387457774,0.07214774466775771
147,148,589.7740445523643,0.06635973989370689
148,149,677.7808870882604,0.12654813339931206
149,150,842.6311629011819,0.09305072108987983
150,151,463.30458192567437,0.06673775866941965
151,152,339.3281909839531,0.06506116352673057
152,153,792.4488954286323,0.13371359311920145
153,154,619.588695629222,0.06948737919939305
154,155,790.3600216427355,0.12030245652167658
155,156,430.58612225506806,0.0740044377300824
156,157,669.6085040118247,0.06793883885283215
157,158,704.2373838682423,0.08593382748814764
158,159,445.8706846494944,0.05768970471636014
159,160,321.0423880912168,0.06085168624489829
160,161,508.4394003378382,0.072514767634038
161,162,703.0895930109774,0.0845682621828579
162,163,532.4814980996616,0.08156543690772253
163,164,700.7086214632571,0.09931209985928065
164,165,302.1586716110638,0.07526290311317924
165,166,574.7394029771955,0.10426095229083647
166,167,647.978027343749,0.07188176815581933
167,168,551.6574773015199,0.07204786919951149
168,169,550.0141205658788,0.10455891319346372
169,170,357.5417744404567,0.09272714768283237
170,171,624.0524704391886,0.08112492133612317
171,172,480.19176256334265,0.06986875583152526
172,173,683.6180584881741,0.08377934376910011
173,174,494.6665962837833,0.08205610263968852
174,175,489.6579523859784,0.07636921961805708
175,176,425.93975665118217,0.09511802169106588
176,177,372.5394617029141,0.10905443079261025
177,178,629.457123627534,0.06410084593357172
178,179,722.0645323057421,0.10269135631511041
179,180,520.3312394425676,0.06877463411741543
180,181,420.90874419341174,0.07518027729370179
181,182,408.0078652871617,0.06731727208242848
182,183,1219.7485902847777,0.16851737798411046
183,184,472.2070444467909,0.07929291808668072
184,185,650.2148965371631,0.10283550239017837
185,186,309.4860707875838,0.07813499982006618
186,187,435.7061074746613,0.0698907239674818
187,188,682.1738479201844,0.1125051491680465
188,189,593.8121436866554,0.07421584654770261
189,190,685.2218248521965,0.08394278669872617
190,191,506.98057432432375,0.07039365606354608
191,192,1504.909575591213,0.1086812158082515
192,193,497.9130595439185,0.08864639921005486
193,194,415.91559332770254,0.0819984691517213
194,195,829.1708456503383,0.0794916945219202
195,196,365.87008419552325,0.06866174644684778
196,197,476.95903716216156,0.06956699901285078
197,198,283.45467232369094,0.11877540876298277
198,199,719.3736803209456,0.08510918269494212
199,200,676.4213339315883,0.09414402132223372
200,201,449.40456740920587,0.08126625882465918
201,202,716.2595544763504,0.1082393094414059
202,203,601.9285129856411,0.08511486996084038
203,204,395.489548141892,0.06730757404136857
204,205,483.4030959670603,0.07688861683748731
205,206,668.6353726773652,0.08930826578235493
206,207,635.0616817989858,0.053830636978182925
207,208,336.2469185494081,0.10487375269446321
208,209,701.2123995049044,0.10988309297968385
209,210,279.62127190667286,0.09170289290797927
210,211,1512.6195893158765,0.1040362711904858
211,212,402.5921861803208,0.08771413106183545
212,213,619.6352275126695,0.07516043940296753
213,214,655.8319652660452,0.06942410761967016
214,215,650.828652871621,0.10764680479266026
215,216,607.5590424408794,0.0927730490419489
216,217,345.52809596706055,0.06859159890575754
217,218,307.0098711993245,0.07288443116943889
218,219,271.7053816511825,0.09129588659979887
219,220,468.590595967061,0.09487664507941895
220,221,530.0698902027015,0.08390901780412532
221,222,320.9162069784627,0.06342942924642185
222,223,507.7234216638508,0.07102438422709668
223,224,622.2643185177348,0.07783265756084128
224,225,434.7358134501687,0.08789877319797022
225,226,500.56735641891834,0.07907605715326411
226,227,445.28523543074255,0.07633396493448687
227,228,512.9260319890196,0.06410353067745356
228,229,534.3255780194239,0.06097238474967324
229,230,834.1864970439183,0.10228157255084946
230,231,530.2832757073468,0.10549741388233592
231,232,254.61390809755076,0.0701155883330061
232,233,786.0125237542233,0.08105465384551637
233,234,904.5727143158788,0.09513305972524057
234,235,414.33348949535474,0.0758244196692182
235,236,690.3993810705227,0.0954789537940006
236,237,368.4201858108102,0.08110611431468129
237,238,642.389622043919,0.09473004385432271
238,239,390.827597128378,0.07588356025263696
239,240,345.89551441089554,0.07625972904793495
240,241,464.13625686233115,0.07125098770096168
241,242,323.2413231102193,0.08109803126920051
242,243,568.5878114442563,0.08484969336021436
243,244,601.6915448163011,0.11511320898732909
244,245,747.446170291382,0.07764728998837624
245,246,622.4559623099648,0.08480445528728572
246,247,701.4651076858112,0.08943894279555133
247,248,620.0190429687486,0.07845154946231749
248,249,438.9813925253383,0.08156239529992651
249,250,623.603462837839,0.06604835869485746
250,251,1458.8583192567548,0.07999835324305604
251,252,590.6362436655394,0.06031208232078931
252,253,428.09576251055677,0.08176042901827602
253,254,402.9118784311659,0.12919159846225944
254,255,366.34868559966236,0.0575808656127807
255,256,922.3235985008444,0.12605776349376177
256,257,424.0914471600501,0.0883507481784382
257,258,550.6081740920603,0.09550908008606353
258,259,640.2338526526177,0.049149128418391134
259,260,353.903412690034,0.05635690988147185
260,261,886.2444177575994,0.07594283774430302
261,262,2201.9733829941815,0.09873654616728357
262,263,362.7873601140192,0.08025973156790661
263,264,764.3298801731421,0.12497152690330304
264,265,432.37042071368194,0.08429000722950464
265,266,346.0164366026187,0.08622125059502156
266,267,1171.47612700591,0.1158534454836685
267,268,398.0186602618245,0.08303938469307658
268,269,921.6110641891904,0.1296432048313388
269,270,933.2614548141864,0.0929829104840789
270,271,676.3483424831079,0.09876751880862665
271,272,321.3663297086144,0.05463487457445673
272,273,507.02718538851275,0.06494972620245953
273,274,1265.3321618368443,0.21824276523835665
274,275,582.6916042018581,0.07982632297768158
275,276,356.6076396220448,0.1080697060051396
276,277,445.337877428208,0.06887433478367022
277,278,665.5052655194262,0.09230486407636715
278,279,1387.615432326858,0.14847721277730386
279,280,489.56461148648503,0.07582209077905158
280,281,507.37030194256715,0.08104330167897728
281,282,297.80295872043854,0.06530798391068857
282,283,834.2626557221262,0.0994925560570178
283,284,476.7781091638504,0.08260732567021191
284,285,554.5325300886833,0.10024974530492012
285,286,372.6101140202711,0.12463908668962612
286,287,558.0074693834454,0.06591630266482117
287,288,516.5834631017736,0.10043819750050217
288,289,509.82247677364893,0.08648111407244347
289,290,524.1707796663867,0.08126403686923189
290,291,466.10218274915366,0.0594748572584564
291,292,3245.297915810033,0.5469597339400875
292,293,415.21364284206095,0.07167837836502555
293,294,645.4980798669754,0.10565042092080723
294,295,544.0638856630052,0.08127257403213713
295,296,501.8566036739851,0.07476808656234553
296,297,667.1516971072612,0.08571276963385081
297,298,672.6693940033771,0.07858147597941303
298,299,883.6240972474553,0.10231429914612748
299,300,608.0735853040533,0.08241408659822581
300,301,435.46487674197607,0.07874562697264717
301,302,407.55157305743285,0.1075828070413071
302,303,494.6222814611496,0.08082953314949333
303,304,593.1584010768581,0.0873875310183297
304,305,468.3085541596274,0.07387985264390597
305,306,382.1054819467895,0.07862845118157023
306,307,233.02867332664653,0.09731315818594266
307,308,732.7945787584449,0.0882786558591746
308,309,560.3513909417243,0.08868560683043156
309,310,843.6066610646785,0.09929153733605647
310,311,544.0976958403713,0.07998294486563057
311,312,449.9350322001702,0.07979671444243805
312,313,560.3927364864865,0.07645082859390238
313,314,414.6378470755919,0.09041295843192836
314,315,345.7356484902879,0.07991945273161238
315,316,698.2407886402023,0.07054732205291056
316,317,420.12531672297183,0.07366385744065115
317,318,681.6411660684104,0.08887084236838025
318,319,496.5376636402039,0.06973053111082848
319,320,1829.4362858952663,0.1171173801551942
320,321,496.6623733108107,0.07919936933221454
321,322,383.8686886349231,0.07576161577184429
322,323,473.25089738175717,0.06257575852216682
323,324,449.818567224451,0.0942123086485576
324,325,619.3148226351364,0.117063303933717
325,326,371.9081965266058,0.06793275355497712
326,327,620.6260029560789,0.07663902619931355
327,328,335.9203705658784,0.08201961835007716
328,329,511.2790725295612,0.07722740820360012
329,330,449.3405629750849,0.12033929946201274
330,331,393.39011032516885,0.07396253905867688
331,332,223.19733160895305,0.06471859652334441
332,333,792.0407252956078,0.08104246780221264
333,334,573.1742966110644,0.1145496054094036
334,335,903.7307412790684,0.06648006157794172
335,336,1074.2473870354702,0.08216663518184265
336,337,399.709604624155,0.07348145621993306
337,338,584.8389859586131,0.08579292115584519
338,339,539.067574165963,0.10392292159256859
339,340,636.7740445523641,0.08595062604092096
340,341,411.9351641680743,0.07364488414096557
341,342,1191.2645692567553,0.09835824714141322
342,343,737.9848368876695,0.09643763019012311
343,344,888.2012774493231,0.09126095289767541
344,345,493.4554476351359,0.11452530579542507
345,346,519.5389041385115,0.07056174454680099
346,347,450.4914022909613,0.08432578578413805
347,348,1169.859084670609,0.1306281086235575
348,349,667.3872862119916,0.07790006479446886
349,350,554.2025047508444,0.08025503374906037
350,351,458.2965186866565,0.07940336314168861
351,352,556.7753906250001,0.08026918983370716
352,353,387.9038313045055,0.05577251688653404
353,354,669.6137959248316,0.08075214376057116
354,355,737.4464342271946,0.0750340645624743
355,356,476.8475242820938,0.07205771034789411
356,357,837.6937288851328,0.10044916078262406
357,358,630.7207031250008,0.06792284505424839
358,359,515.2976140202696,0.07681095802823638
359,360,596.7899202913832,0.08617327894453827
360,361,496.4036502322643,0.08150697260355627
361,362,647.6586782094589,0.07033828354850787
362,363,656.4886243665517,0.08729680851473429
363,364,460.4769650021105,0.08829290676431226
364,365,399.1861935177358,0.07226192251869652
365,366,408.6329708614852,0.07586727903787044
366,367,485.97569811021833,0.07993406296984995
367,368,703.6416015624989,0.07136628378132479
368,369,444.7689637880054,0.06785890056575444
369,370,683.2140783361505,0.08701019188490212
370,371,547.4912637246623,0.08203434361910075
371,372,846.3764516469579,0.09097406174944331
372,373,345.6729901287996,0.07472837408536921
373,374,491.0320747994081,0.06970025573644725
374,375,565.7716955236468,0.061566524707596756
375,376,643.6972260346283,0.08060596548773984
376,377,563.3600084459447,0.06566244355524754
377,378,693.9857474662144,0.1029047954110078
378,379,323.0196434227189,0.07997148208910336
379,380,1520.2620090793926,0.1081881099486499
380,381,556.6644584037168,0.05940529416175306
381,382,517.389516469593,0.06760678099959631
382,383,1211.1325221706068,0.0728940346047792
383,384,847.3647065033771,0.08874157339396925
384,385,636.047270903716,0.09177718165699467
385,386,508.793364653716,0.07059312908430916
386,387,705.8229650548982,0.07748786849318594
387,388,637.8014146959454,0.06677042188924744
388,389,1047.0399994721274,0.09583045137376407
389,390,1032.95096072635,0.08328998954579135
390,391,514.3778241131762,0.11586817894011187
391,392,618.7736090582781,0.08935579543558955
392,393,531.9558567356414,0.08986699942262967
393,394,548.0776103251682,0.06235764692203429
394,395,316.3798564189192,0.08639167447550823
395,396,670.0121014569235,0.06774079323656233
396,397,377.8998099662163,0.0741117400438277
397,398,421.7554700696777,0.07284273099389588
398,399,513.2463444890197,0.08372705887232708
399,400,631.1172138935831,0.07634523690103433
400,401,586.0198083826017,0.08284743625284685
401,402,648.2044842694253,0.10416246809250096
402,403,691.2214289484775,0.09037815723768945
403,404,388.3202135240697,0.07212490897383819
404,405,316.6642868454391,0.08349252153349873
405,406,618.6204471072627,0.08302017906656439
406,407,387.99133630700976,0.08764917887426435
407,408,399.1929502744932,0.07236184583620234
408,409,607.5520745354718,0.09491556982761405
409,410,540.3935942778734,0.09742724347230404
410,411,785.950775971283,0.08490256227069576
411,412,1052.3158651815863,0.10611569256349843
412,413,634.3935678842898,0.0932709729905315
413,414,403.82485219594486,0.059452201525411065
414,415,578.8439743454383,0.09028197499349497
415,416,1298.003589527024,0.11252697662104491
416,417,819.0296795819283,0.12133357474129466
417,418,424.006512616132,0.08791496709482965
418,419,400.7734111064188,0.08027430628860682
419,420,474.34384897592895,0.09025738215612217
420,421,1276.2454866976339,0.11989424269632291
421,422,356.69257416596326,0.0804374619894367
422,423,1285.6164834665665,0.10278702786441758
423,424,611.9694362331076,0.0842398531487318
424,425,340.81103185705257,0.11562223256957718
425,426,350.81950749577817,0.0763648678008034
426,427,939.1508393158788,0.1184014875272886
427,428,742.0287690033772,0.10420540940780779
428,429,396.7808936866556,0.07941704662629508
429,430,668.4657675253384,0.07690796746114592
430,431,627.520019531249,0.06582735690873975
431,432,1169.285195840369,0.10254822738925964
432,433,681.9345703124987,0.12799582622963607
433,434,718.8780616554068,0.07403350048194732
434,435,264.110747466216,0.0893401172225978
435,436,416.5565416490705,0.07652684301378891
436,437,972.0918760557424,0.13569084734090828
437,438,437.7998178842905,0.07622134975245233
438,439,466.62844436233206,0.06584356635494562
439,440,366.1392063450171,0.07050254438140188
440,441,504.3809253589523,0.0804952241817325
441,442,274.7193042652027,0.061399588818196474
442,443,448.7661198796448,0.09036791041346093
443,444,1253.0251794763512,0.10151269103706911
444,445,888.6184807854731,0.10520120546423457
445,446,450.06201831714606,0.09720539007207034
446,447,417.0792467271955,0.07698045801296079
447,448,740.8722682643585,0.09425714085513016
448,449,880.6606577280388,0.08675481821791588
449,450,899.5392076646938,0.0912537176980692
450,451,458.7402343749996,0.07800099921692208
451,452,309.8522685282939,0.06616987841569263
452,453,1028.4447731195496,0.10169510625985807
453,454,341.6469396642734,0.06254350891246625
454,455,863.163442250844,0.10175038214235745
455,456,466.01645639780367,0.08655784209015926
456,457,449.7732329497465,0.08117191261605729
457,458,726.9539300042238,0.09459400859663296
458,459,541.1828415329383,0.060378819421435206
459,460,381.78578639674754,0.10093572770180476
460,461,472.35909126900395,0.10641190229293727
461,462,339.3721329972547,0.07772091091165509
462,463,552.6201765730588,0.10180328022489295
463,464,1104.8274783572592,0.10332490982478493
464,465,705.1662663640201,0.08515163093945771
465,466,660.2170740076018,0.09493004727912516
466,467,1350.9254117398646,0.10537175421484302
467,468,1011.6350097656225,0.1430827494857641
468,469,884.9318649704383,0.07239623873814856
469,470,999.1623469172289,0.08723862659449737
470,471,457.5900680954394,0.06549670195142032
471,472,483.0395111908774,0.08639065866752946
472,473,251.9510728990714,0.08576878715447445
473,474,571.6294209248309,0.07974263763316577
474,475,552.4019478462845,0.09420047587456834
475,476,416.21636138091105,0.07293871704348981
476,477,583.3228462837828,0.08564884916067235
477,478,530.5245856207763,0.08250335048788515
478,479,947.4236829603021,0.08122749969785363
479,480,291.30689136402,0.06091564297307546
480,481,472.0345360008447,0.08284212556772283
481,482,582.280128272804,0.07532106232261598
482,483,444.61649796769444,0.10478446682639796
483,484,649.7467931798966,0.08089187198335858
484,485,466.422165329391,0.08236334414794778
485,486,362.25011217271947,0.08957974736981081
486,487,549.5590160472975,0.07562810216971098
487,488,326.45986196157065,0.08725798800434834
488,489,446.69703468116535,0.05824689904189014
489,490,456.95323057432375,0.05765458894784735
490,491,496.06260557432444,0.07002315892029405
491,492,485.2870829814197,0.06303035961099425
492,493,615.9408651815869,0.0697159213681337
493,494,432.8586255450575,0.05832187392820977
494,495,441.33325195312443,0.07893381075108104
495,496,934.6983345650326,0.11455157373978805
496,497,636.7699139569271,0.07342946678310551
497,498,401.58341691300654,0.0564015595057793
498,499,369.3072476773648,0.06598718140806156
499,500,530.464144320101,0.08081029840199871
500,501,462.0632060282935,0.11226109543902432
501,502,682.1554317989873,0.07157528958007126
502,503,539.7155695734804,0.07655677179858382
503,504,563.6230072846283,0.08131941249526685
504,505,504.40925226984893,0.11030659283741541
505,506,476.64616765202715,0.06425049234305887
506,507,659.0540804476345,0.07873457885176223
507,508,586.7910684121613,0.07801973401974288
508,509,410.77800358952607,0.06976867795992932
509,510,559.5391020903721,0.07582166078790886
510,511,500.3604175464515,0.08564947515303185
511,512,514.1742142078481,0.07439315460652515
512,513,1301.1457717483086,0.0771196642331841
513,514,542.4454708614871,0.09724297965744136
514,515,720.2508050042223,0.08404605212121148
515,516,624.7218644425676,0.12224558833469416
516,517,639.8673722550668,0.09620306172822243
517,518,781.0239917652028,0.1292472392231622
518,519,424.5907411317561,0.08065274350133234
519,520,341.12569942989774,0.08100286865612687
520,521,382.68981603673916,0.07555223952741304
521,522,931.1885293496601,0.09804803079779978
522,523,907.6079761402016,0.06628248458131517
523,524,693.75246127816,0.0866231844780668
524,525,637.6243533572622,0.0684983173464594
525,526,723.6460752744943,0.0834037694073886
526,527,875.9063291807421,0.0865666662360973
527,528,692.1878299197615,0.062126820065197895
528,529,611.4613466005055,0.07187194573016137
529,530,833.2748909883705,0.11327804350583094
530,531,464.1577676309114,0.08956630250009608
531,532,637.2353515624997,0.05823168312173243
532,533,963.3215925886801,0.08092554136828145
533,534,1152.422706397804,0.18351661216358225
534,535,680.9076620565876,0.09091531362147584
535,536,629.1179001266881,0.0832483626368187
536,537,445.8475638724664,0.07138841005616413
537,538,308.62603594805717,0.07649284246557811
538,539,1281.168958509287,0.10680810148455404
539,540,709.293971706081,0.09572096744910721
540,541,661.1788561021942,0.09819412521139215
541,542,442.0687684755072,0.07743671457195894
542,543,263.8707308382599,0.10117877830384628
543,544,912.9538772170577,0.07186423263687819
544,545,642.5188714104715,0.06297516942723025
545,546,1283.1363756334433,0.08751418512916631
546,547,716.2196077913846,0.10761133862388853
547,548,519.9784166490712,0.11093563857188277
548,549,444.4425477723811,0.09315626295557275
549,550,977.4862225506777,0.19454076719392335
550,551,739.7174435177361,0.10158307124141337
551,552,709.0818860853035,0.09182049766799923
552,553,605.4742662584453,0.0801812298652045
553,554,623.2669050886826,0.11111319324573142
554,555,454.83936206714515,0.09170375180683302
555,556,516.1433567356402,0.0761705710026313
556,557,441.94594594594616,0.11966436001422101
557,558,308.81288270692534,0.09436816621395837
558,559,405.1872360641898,0.07638666094885085
559,560,1613.766522381754,0.10500740168471397
560,561,552.7923748944243,0.08144352396853721
561,562,909.6604969113379,0.05334256312645285
